,full_text,label
1063,@BosPurwa Inilah mengapa harus pilih capres anies baswedan dg membawa misi perubahan. Masa mau pilih capres dg misi keberlanjutan. Melanjutkan presiden model kayak gini.,1
1064,Semoga Sukses untuk Anies Baswedan dan Gus Muhaimin sebagai Presiden dan Wakil Presiden tahun 2024. Aamiin  #AniesMuhaimin2024 #GusIminPemimpinAmanah,1
1065,Semoga Sukses untuk Anies Baswedan dan Gus Muhaimin sebagai Presiden dan Wakil Presiden tahun 2024.. #AniesMuhaimin2024 #GusIminPemimpinAmanah,1
1066,@KhoirilAnwar_ @PaPa_Bowo2024 @PapaBowoCenter @Alie_Fahnoor @are_inismyname @florieliciouss @bengkeldodo @BANGSAygSUJUD @G0mb4k @yosephrosario_ @genx36545403 Presiden harus orang yang bijak cerdas  membela rakyat.lawan oligarki.Itu yang bisa hanya Anies Baswedan.Prabowi-Ganjar tidak akan menang dalam pemilu.,1
1067,@NenkMonica Makanya pilih ANIES BASWEDAN jadi presiden 2024 klu ng mau rakyat kecil tertindas lagi,1
1068,"@FitraYouse @Fahrihamzah @aniesbaswedan @cakimiNOW Kalau soal partai biarkan milih sesuai hati nurani masing masing, kita respect sama pilihan mereka, monggo.  Yang penting presiden kita sepakat coblos Anies Baswedan dan Muhaimin Iskandar  👍🙏",1
1069,"Demokrasi yang dipimpin oleh Pimpinan Idealis akan menyanjung dan menjunjung Rakyat, Rakyat dinomor satukan oleh Pemimpinnya, otomatis pilihannya hanya Anies Baswedan Presiden 2024",1
1070,@PietersMoscow @KheyL4_8 2024 lah waktu yang tepat  dukung &amp  Kawal Anies Baswedan jadi Presiden RI hingga 2029,1
1071,@DPP_PKB Anies Baswedan dan Muhaimin mantaaap maju presiden dan wakil presiden,1
1072,@DPP_PKB Selalu dukung calon pasangan Gus Muhaimin dan Anies Baswedan untuk jadi presiden 2024,1
1073,@DPP_PKB @cakimiNOW Selalu dukung pasangan Gus Muhaimin dan Anies Baswedan untuk jadi presiden yang amanah,1
1074,"PKS Menang ... Presiden Anies Baswedan dan wapres Imin. Saatnya Islam bersatu untuk Indonesia adil dan sejahtera, AMIN 😇😇😇  #AniesMuhaimin2024 #PKSpembelaRakyat https://t.co/26FHWI8VUY",1
1075,Terimakasih PKS.  Solid dukung perubahan.  Siap untuk Mengantarkan  Anies Baswedan &amp  Cak Imin untuk Presiden Indonesia 2024,1
1076,"Kami percaya bahwa Pak Anies Baswedan akan menjadi presiden yang mendengarkan suara ulama, ustad, dan kyai. @aji_jajaul37 https://t.co/6ahPabqhgT",1
1077,Anies Baswedan adalah pemimpin yang memiliki dedikasi tinggi dalam membangun bangsa. PKS pilih beliau sebagai calon presiden! #PKSPilihAniesImin,1
1078,@PKSejahtera @syaikhu_ahmad TETAP KAWAL BAPAK ANIES BASWEDAN MENJADI PRESIDEN RI KE 8 UNTUK 2 PERIODE 2024-2034,1
1079,Anies Baswedan adalah sosok yang menginspirasi berani dan hadir untuk kepentingan rakyat. PKS pilih beliau sebagai calon presiden! #PKSPilihAniesImin,1
1080,PKS Partai Nasdem dan PKB menampilkan solidaritas dan kebersamaan yang nyata dalam mendukung Anies Baswedan sebagai calon presiden. #PKSPilihAniesImin,1
1081,Dengan sukacita PKS mendukung Anies Baswedan sebagai calon presiden. Bersama-sama kita wujudkan perubahan nyata di Indonesia! #PKSPilihAniesImin,1
1082,PKS Partai Nasdem dan PKB adalah barisan yang solid dan tak tergoyahkan dalam mendukung Anies Baswedan sebagai calon presiden. #PKSPilihAniesImin,1
1083,Dengan semangat kebersamaan dan tekad yang kuat PKS akan membantu Anies Baswedan merebut kursi presiden pada Pilpres 2024! #PKSPilihAniesImin,1
1084,PKS adalah pilihan cerdas jika Anda ingin perubahan nyata di Indonesia dukung Anies Baswedan sebagai calon presiden! #PKSPilihAniesImin,1
1085,Alhamdulillah... Kompak dan solid selalu. Insyaallah Pak Anies Baswedan Menjadi Presiden RI di 2024. Sehat dan panjang umur buat kita semua. Aamiin...,1
1086,Dalam waktu singkat PKS telah meraih banyak simpati dan dukungan untuk Anies Baswedan sebagai calon presiden. #PKSPilihAniesImin,1
1087,"Semoga pak Anies baswedan jadi Presiden,  biar nggak ada lagi penggusuran demi investor   https://t.co/hMdgUbq273",1
1088,PKS semakin mantap dan solid dalam mendukung Anies Baswedan sebagai calon presiden. Kemenangan sudah di depan mata! #PKSPilihAniesImin,1
1089,"Tahun 2024-2029 Anies Baswedan Presiden, Abdul Muhaimin Iskandar Wakil Presiden",1
1090,Aspirasi masyarakat akan terwakili dengan baik jika Anies Baswedan terpilih sebagai presiden. #PKSPilihAniesImin,1
1091,PKS dengan bulat mendukung Anies Baswedan dan Muhaimin Iskandar   sebagai pasangan calon presiden dan wakil presiden untuk pemilihan   mendatang PKS Anies Imin #PKSpilihAniesImin @PKSejahtera @FPKSDPRRI,1
1092,Preiden Partai Buruh Said Iqbal menyatakan partainya tidak akan mendukung Anies Baswedan (@aniesbaswedan) dalam Pemilihan Presiden (Pilpres) 2024 nanti.,0
1093,PKS dukung Anies Baswedan jadi presiden #PKSpembelarakyat,1
1094,@HermanKhiddir @risma_yanda Pak Anies Baswedan Presiden Indonesia 2024. Pasangan AMIN Anies-Muhaimin menang! #AniesBijaksana,1
1095,@yulie_v13 Capres Anies Baswedan Presiden Indonesia 2024. AMIN  #AniesBijaksana,1
1096,Capres Anies Baswedan Presiden Indonesia 2024. AMIN  #AniesBijaksana,1
1097,Anies Baswedan Presiden Indonesia 2024 #AniesBijaksana,1
1098,"Menangkan AMIN di Pilpres, Anies Luncurkan Relawan FBI  FBI resmi dideklarasikan untuk memenangkan pasangan Anies Baswedan dan Muhaimin Iskandar (AMIN) sebagai calon presiden dan wakil presiden (capres-cawapres) di Pilpres 2024. https://t.co/mvQUkhqOEq",1
1099,@AgusChandri @Hasbil_Lbs Ga bagi-bagi duit pun rakyat tetap antusias dengan Anies Baswedan calon presiden masa depan bangsa.,1
1100,"Tetua Puri Gerenceng Pemecutan Bali, Anak Agung Ngurah Agung mendukung Anies Baswedan di Pilpres 2024. Menurutnya, Anies sudah seharusnya menjadi presiden RI mendatang.  Tetua Puri Bali Dukung Anies Baswedan di Pilpres 2024 https://t.co/pPTd2u3lSK",1
1101,Elektabilitas makin merosot bukti rakyat menolak Anies Baswedan menjadi presiden #AniesGagal #PemimpinBusuk https://t.co/KJiU5PBCrz,0
1102,"Perlahan tapi pasti, suara Anies Baswedan-Muhaimin Iskandar (AMIN) naik dalam waktu singkat di Jawa Timur, dan menggerus suara bakal calon presiden la... https://t.co/RVML62ZYW2",1
1103,"Bakal calon presiden 2024, Anies Baswedan merasa takjub terhadap antusiasme dan sambutan warga Bogor terhadapnya. Lautan massa yang sebagian besar kad... https://t.co/hH1bUvWkdJ",1
1104,"@soetjapoe @Hasbil_Lbs Alhamdulillah 🤲, Anies Baswedan Muhaimin Iskandar semakin di cintai rakyat Indonesia. Insyaallah presiden RI 2024.",1
1105,@hc_poirot Wowwww Kerennnn. Mantebbbbbbbbbb... Pak. H. Anies Baswedan Presiden RI 2024.,1
1106,"Resmi Deklarasi, Kader NU: PKS Yakin Anies Baswedan Jadi Presiden 2024 https://t.co/DRPz3bIoDX",1
1107,@DPP_PKB @cakimiNOW Anies Baswedan dan Muhaimin presiden ku Aamiin,1
1108,"@voiceofpkb @aniesbaswedan @cakimiNOW *PKB JAWA TIMUR SIAAAP BERGERAK SERENTAK UNTUK MENANGKAN ANIES BASWEDAN + CAK IMIN menjadi PASANGAN PRESIDEN RI 2024, Membuat kita di Lombok semakin bertambah semangat*👏👏👏👏",1
1109,"Jika Allah mentakdirkan Anies Baswedan menjadi presiden di 2024, dijamin kasus2 semacam ini tidak akan pernah terjadi lagi, semoga kita tersadar, orang yang selama 2 periode ini kita anggap akan mengayomi wong cilik ternyata omong kosong belaka  apa yang mereka ucapkan nonsense.",1
1110,@ratuirama999 @aniesmania Seratus jutaan rakyat Indonesia memilih Anies Baswedan presiden Indonesia 2024..Merdeka✊✊,1
1111,"Berkarisma, tegas, berwibawa, Aktif dan responsif. Itulah jiwa kepemimpinan Anies Baswedan! Insyaallah presiden 2024 #AminAktif @hermanfiveperMC",1
1112,Semoga Aliah SWT meridhoi Bp Anies Baswedan beserta Cak Imin menjadi Presiden/Wapres RI periode 2024-2029 pilihan seluruh rakyat se indonesia. Aamiin YRA   #AminAktif https://t.co/4nhHP24pRJ,1
1113,THE BEST ANIES BASWEDAN PRESIDEN TOP INDONESIA   #AminAktif https://t.co/wQFqySz2iR,1
1114,TETAP KAWAL BAPAK ANIES BASWEDAN MENJADI PRESIDEN RI KE 8 UNTUK 2 PERIODE 2024-2034   #AminAktif https://t.co/fMp0f9zpOh,1
1115,"Berkarisma, tegas, berwibawa, Aktif dan responsif. Itulah jiwa kepemimpinan Anies Baswedan! Insyaallah presiden 2024 #AminAktif @herna",1
1116,@democrazymedia ANIES BASWEDAN Presiden RI 2024,1
1117,"@PKSejahtera @syaikhu_ahmad Rakyat semakin yakin klu PKS benar² berkomitmen akan memperjuangan Keadilan &amp  Kesejahteraan utk Rakyat. PKS Partai, Anies Baswedan Presiden nya 👍👍 https://t.co/TbSxOiHhY4",1
1118,"@OposisiCerdas Presiden plg bodoh sepanjang sejarah NKRI. Semoga Alloh subhanallah wa taala memudahkan Anies Baswedan sbg presiden berikutnya biar kita semua tenang dan tentram tdk berkelahi terus. Apalagi ada  Banteng"" usir! Kami semua mau hidup tenang.""",1
1119,@prabuanto_ Anies Baswedan tidak layak menjadi Presiden,0
1120,@PresidenKopi Semoga Anies Baswedan jadi presiden RI 2024. Semua pejabat yang menjadi penjahat masuk bui 🤣🤣🤣,1
1121,@ekowboy2 Mantap pilih Anies Baswedan presiden RI 2024. Yang lain akan meneruskan presiden pembohong 🤣🤣🤣 https://t.co/DYgtBBjfvg,1
1122,Yuk kita AMIN kan sampai keseluruh pelosok negeri. Anies Baswedan-Muhaimin Iskandar bkn pemimp kaleng2..Insya Allah Presiden 2024 #AdvUMMAT #2024AniesPresiden   @f_fathur  @annourcharity  @f_fathur  @RidhoRahmadi85  @MariaAlcaff  @mr_banan12  @Obrolan_Ummat https://t.co/Emf69A8ZCZ,1
1123,"2024, Bapak Anies Baswedan mulus jadi Presiden RI, INSYA ALLAH.",1
1124,@EsTeh__28 Anies Baswedan Sang Presiden..!! 👍,1
1125,@VIVAcoid Sibuk lobby sana sini sih pak prab. Orang yg serius pengen cari tau visi misi presiden jadi bingung. Dan selalu bertemu dengan video Anies yg sering berbicara tentang gagasannya kalau terpilih jadi presiden. Malah yg ada ketemu gagasan bagi2 susu gratis utk anak2 doang.,0
1126,"@tvOneNews 🤣 gw pernah di sure pay d.medsos FB, untuk dapat kan pulsa 25rb, ternyta hasil ZONK, karena quesionernya gw selalu jawab calon presiden selalu Anies 👍",1
1127,"Sesungguhnya pilpres itu soal koalisi partainya , relawan, kelompok, golongan dan cukong sebagai pemodalnya serta dukungan kekuatan internasional. Lumut dan benalu kekuasaan yg buat Presiden rusak. Prabowo tegas, Anies intelektual, Ganjar merakyat.  Kurang paten apa lagi? 😀",1
1128,@ekowboy2 Dukung pak Anies Baswedan for presiden 👍,1
1129,ANIES berada diHABITATnya....manusia2 CERDAS n berAKAL SEHAT ! SANG GURU ditantang.....The Next PRESIDEN! https://t.co/Mq6EIFXXs8,1
1130,"@DoankWarto Iya betul mas... Anies memang lagi cari panggung sendiri. Dia nggak mau hidup dari bayang bayang nama besar orang lain, dengan kata lain Anies tidak mau numpang tenar alias ngalap tenar"" dari sang presiden 🤣🤣🤣""",1
1131,@ekowboy2 @univ_indonesia Coba kalian tanya ke @aniesbaswedan  1. Apakah kalau anda jadi presiden agama yg menyimpang dan  pengacau di indonesia akan ditumpas? Seperti yahudi syiah JIL al zaytun dkk!   2. Apakah anies anggota WEF akan meneruskan program NWO ?...,0
1132,"@Kopipait__78 Silahknlah Megawati kau mau bicara apa..dgn sgala keinginn kau itu Up to you..Sakkarepmulah Bebas kok Tp sy hny peduli satu hal sj yaitu ANIES BASWEDAN,insyaAllah jd Presiden di 2024 Sbb Anies dgn sgala Kehebatanny menjadi lbh hebat lg krn Anies TIDAK PENYUKA NONTON FILM PORNO",1
1133,"Kalau anda benci dg para Koruptor yg buat RAKYAT SENGSARA, maka pilihlah ANIES sebagai PRESIDEN",1
1134,"@tvOneNews Anies tdk akan terbendung dengan penyesatan survey tipu2, 2024 Anies presiden",1
1135,"Anies itu memang hebat ngibulnya, mungkin hanya tidur saja dia tidak ngibul, kalau unta tempatnya di Padang Pasir, ambil uangnya lepas Untanya, abahnya dapat rambu dari Surga dan diserahkan Anies, dgn ucapan...kalau tidak jadi Presiden Pulang saja ke Yaman.. Terpaksa pulang nih.",0
1136,"@ekowboy2 Anies kemarin ktmu mahasiswa ditagih uang PNS drun , tp jwabannya muter2 ! Wadas itu warga bukn mhasiswa klo ada mahasiswa ya bearti itu kadrun  ,  beda kelas lah dia jd gubernur jkrta aja ga beres sok2an jd presiden ! Ngaca itu perlu",0
1137,@tvOneNews Anies yg bakaln putaran kedua... dn jadi presiden,1
1138,@marlina_idha brarti anies pengen jd presiden di konoha n wakanda dong ya.. bukan di indonesia 🤣🤣,0
1139,"Saya scara pribadi sbetulnya ingin tetap memilih PS karena nanggung dah 2x mendukungnya, kalo sekali lg kan lumayan dapat gelas😅  Tp krena kputusannya jd menteri Jkw tak minta persetujuan pemilihnya, ya jdinya k Anies!  Pdahal saat nyapres  izinkan sy jd presiden! Bkn jd menteri",1
1140,Klo feeling awak sih…yg jd Presiden itu thn 2024 #Ganjar..Anies dan Prabowo Hanya sebagai Pecundang  Cuma mo bilang itu aja sik. Boleh dong awak punya feeling. Jgn pd ngamuk yak sodara2! 🤣🤣🤣 https://t.co/pmNtFDgs3b,0
1141,Mari pilih pak Anies Jadi Presiden.. Indonesia ini akan semkin hebat ditangan beliau.,1
1142,@BosPurwa @DrEvaChaniago @aniesbaswedan Semoga Allah meridhoi pak Anies menjadi presiden th 2024. Aamiin yra,1
1143,"@aniesbaswedan @BEMUI_Official Saat pa Anies menjadi presiden nanti , alam demokrasi indonesia pasti cerah, tak lagi ketakutan berpendapat dan mengkritisi membangun . Track record lah yg menjadi bukti shahih selama ini sperti apa pa Anies",1
1144,"Keren,, insha allah 2024 pak Anies Baswedan jadi Presiden👏❤",1
1145,"@hc_poirot Jangan berkecil hati dik, pak Anies sudah bilang pertanyaanmu sangat berharga, semakin sulit pertanyaan nya beliau makin terasah nalurinya dan semakin menemukan jawaban yg pas. Mari kita jaga pak Anies, berjuang bersama dia, agar pilpres 2024 beliau TERPILIH jadi Presiden.",1
1146,"@yaniarsim @aniesbaswedan Kerennnn polll pak anies,, insha allah  jadi Presiden RI 2024",1
1147,"@VIVAcoid Nah, ini baru prediksi yang benar. Masa dl akal sehat sekarang malah akal tumpul, ya nggak mungkinlah. Buktiny saya. Dl saya pendukung wowo sekarang saya pendukung Anies Baswedan. #pksmenangrakyatsenang #aniespresiden",1
1148,"@HusinShihab Ini adalah saran ketika koalisi perubahan menang  #Anies presiden.  Tak sekedar memenangkan koalisi perubahan ,lebih lanjut adalah menjaga keutuhan negara kesatuan republik Indonesia 🇮🇩💝dari rongrongan para penghianat bangsa yang menjual negara dengan secuil dunia.",1
1149,"@Miduk17 @moekartho Yaa kita doakan Pak Jkw, Pak Prabowo, Pak Anies semuanya dah.. pd sehat selalu, hingga bs bersama-sama bs  menghadiri &amp  menyaksikan Pelantikan Pak Ganjar sbg Presiden ke-8. Aamiin..",0
1150,"@BosPurwa Sudahlah, Anies cocok banget jd presiden Indonesia.. tugas kita seluruh rakyat Indonesia adalah mengawal pemilu ini jangan sampai terjadi kecurangan.. perubahan harus segera diwujudkan demi indonesia berkeadilan.. merdeka kan Indonesia dari jebakan cina",1
1151,Anies bacapres capres yang kurang ajar telah menyebut dan mengejek Indonesia sebagai negeri KONOHA dan WAKANDA.  Coba kalau itu terjadi di Turki mungkin sudah ditangkap dan dipenjarakan oleh presiden ERDOGAN.  Tidak mau bercermin dia ini hidup dimana?  https://t.co/01TWPJHGpM,0
1152,"@MinmonPS7 Saran saya, si wowo mending mundur aja. Jenderal pecundang.  Sudah gaek.  Bbrp x ikut kalah terus.  Sama si nganu yg ijazahnya ngak jelas aja sdh kalah 2x, Kok masih nafsu ingin jd Presiden. Apalagi sm Anies yg super  duper  cerdas dan religi.   Mending ke laut aja deh.",0
1153,"@nurimamtaufik Percayalah Anies lah, secara dia mantan gubernur dan calon presiden Indonesia. Gak mungkin asal bacot bilang gitu. Mungkin KBBI nya belum update. 🫵",1
1154,"Dari Ketiga Calon Presiden, Anies Baswedan Dengan Gentle Datang Menerima Undangan FISIP BEM UI. Ini 2 nya Mana Nih 😅? Ko' Cuma Pak Anies Baswedan Saja Yang Menghadiri ?",1
1155,@sutanmangara Pak Anies tetap yang terbaik presiden 2024,1
1156,"Survei Google Trends Yang Terbaru Menunjukkan Survei Atau Pilihan Netizen Indonesia Menginginkan Perubahan,Lebih Dari 50% Suara (83%)  Survei Google Trends Memilih Pak Anies Baswedan Nih Jadi Presiden Selanjutnya 👍 Survei Yang Disana Apa Kabar 😅?",1
1157,@ekowboy2 Moga Pak Anies diberikan yang terbaik for Presiden 2024,1
1158,"@Matahari_tmr @Tita83079013 Hidup harus saling menghargai, menghormati dan tepa salira!! Saatnya Guru jadi Presiden, Go ahead Pak Anies, beliaulah yg akan membawakan kedamaian 1000%.",1
1159,@Dk101188 @Dennysiregar7 @jokowi @sby Ya sudah kalau kasihan sama presiden berikutnya yg di warisi masalah gede.. mending  kasihkan saja warisan itu sama pak Ganjar.. jadi cukup 1 org saja yg nyalonin jadi capres.. sama² PDIP .. biarkan PDIP menanggung masalah itu..  Anies &amp  Prabowo ga usah ikut nanggung.. kasian..,0
1160,@alisyarief Bagus berarti Anies akan jadi Presiden Wakanda dan Konoha.,0
1161,@Syaifud30457221 @Yurissa_Samosir @bos_sir @Prakasa_AYP2 @MuhiqR @QianzyZ @NohCeukenohhh @doelpaten @mustafaagus007 @BSbukit @Kang_Toniee @choymarkochoy @aniesbaswedan 2024 Ganjar pranowo Presiden dan pak anies jadi tamu undangan pelantikan vvip💥,0
1162,@tvOneNews Itulah presiden Jokowi tak pernah bikin masyarakat panik atau takut. Contoh saat covid  Klo Anies Pinter ngomong. Kerjaan gak jelas. .,0
1163,@Almudattsir @Dennysiregar7 Yang nyungsep anies 100% Ganjar Pranowo presiden thn 2024💥,0
1164,@heru_hasnul @MinmonPS7 Otak kamu dan calon presiden mu yang hancur....  Kamu kayaknya hidup dengan subsidi jadi otak kamu ngawur....  Hidup pak Anies,1
1165,@abwnews_ Klo trhdp siswa dan mahasiswa jgn diragukan kepedulian Anies..contoh semasa Gub DKI anak SD dianggarkan Anies pengadaan 1 kg aica aibon/murid..bayngakan klo.jd presiden !...wkwkwk,0
1166,"@geloraco Syapapun pendamping'a.,Anies presiden'a...brdoa n brsatulah tuk mengantar pak Anies daftar pencapresn.,n dukung lah pak Anies  mnjdi PRESIDRN RI...",1
1167,"@sutanmangara Nga Betulll.. Kan anies lg ngangur.. Jd nyaman promo diri.. ✌, kl  pak prabowo sm pak ganjar lg tugas kerja.. Wajar bersama presiden... Gtu ae Bangga... Innalillahi perkedel perubahan..",0
1168,"@bachrum_achmadi Aku nggak pake Feeling,hitung hitungan ku Insyaallah Anies Baswedan presiden 2024, Habis gelap terbitlah terang, Habis dusta timbul kebenaran. Begitu lah hukum alam berlaku.",1
1169,@_MbakSri_ Biarlah si anies menjadi presiden para mahluk halus saja.. Kan sakti mandraguna Krn jika presiden NKRI ga akan berguna,0
1170,@tvOneNews Anies presiden,1
1171,@ganjarpranowo Anies presiden,1
1172,"Mahasiswa Fakultas Ekonomi UI, Farel: Pak Anies Cerdas dan Berani, Cocok jadi Presiden.   Yang paling berkesan baginya adalah saat Anies mendorong pentingnya untuk menjaga iklim kritis. #kbanews  https://t.co/W4tr4BkM95 @Anies_Relawan @LANGKAHANIES @hipohan @naaooollll @AniesAHY",1
1173,"HEBOH! Gegara pernyataan kepedulian pada rakyat saat pandemi ini, banyak dukungan mengalir agar Anies menjadi Presiden Indonesia berikutnya",1
1174,"Jawaban atas Pertanyaan Menohok Mahasiswa UI soal TKD Bukti Keberpihakan Anies.   Memperkenalkan diri sebagai anak dari seorang PNS, Irma mempertanyakan komitmen Anies utk menyejahterakan rakyat kalau terpilih menjadi Presiden RI. #kbanews  https://t.co/K93xbt6AbD @Anies_Relawan",0
1175,"@yugatake @sativara1979 @logikapolitikid Ngebet bgt si anies jadi presiden, sama kaya prabowo 😏",0
1176,"@Bambangmulyonoo @RelawanNusanta1 Presiden berikut harus cerdas, berintegritas dn amanah yakni Anies Baswedan. https://t.co/hpLWFqV4jD",1
1177,"Anggota Majelis Tinggi Partai Demokrat Syarief Hasan mengaku mendengar rumor bahwa bakal calon presiden KPP, Anies Baswedan tak boleh maju Pilpres 2024 bersama Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) sebagai bakal calon wakil presiden. &lt  #Nasional #Demokrat…",0
1178,"Apresiasi Anies, Dekan FISIP UI Harap Ganjar-Prabowo juga Bersedia Hadir Adu Gagasan.   Yang kami undang dlm Kuliah Kebangsaan ini adalah para tokoh bangsa. Kami tdk mengundang calon presiden seperti yg diasumsikan orang. #kbanews https://t.co/bT49DR9Ku8 @AniesAHY @Anies_Relawan",1
